City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kayes,ML,2021-07-11 19:02:02,14.0,-11.0,72.34,88,100,3.98
295,Cali,CO,2021-07-11 19:00:08,3.4372,-76.5225,83.32,51,13,1.32
296,Gotsu,JP,2021-07-11 19:02:03,35.0,132.2167,72.82,93,100,6.04
297,Lazurne,UA,2021-07-11 19:02:03,46.084,32.5295,73.85,62,30,10.67
298,Fort Nelson,CA,2021-07-11 19:02:04,58.8053,-122.7002,72.36,30,11,10.6
299,Ucluelet,CA,2021-07-11 19:01:41,48.9329,-125.5528,58.08,91,10,5.23
300,Souillac,MU,2021-07-11 18:57:22,-20.5167,57.5167,70.36,78,75,16.11
301,Nizwa,OM,2021-07-11 18:58:13,22.9333,57.5333,95.5,37,54,1.59
302,Salinopolis,BR,2021-07-11 18:58:27,-0.6136,-47.3561,82.63,74,100,11.48
303,Road Town,VG,2021-07-11 19:01:36,18.4167,-64.6167,87.89,81,100,22.08
304,Preobrazheniye,RU,2021-07-11 19:02:05,42.9019,133.9064,64.11,98,37,5.93
305,Najran,SA,2021-07-11 18:57:34,17.4924,44.1277,93.85,14,78,2.37
306,Bubaque,GW,2021-07-11 19:02:05,11.2833,-15.8333,80.08,80,100,14.0
307,Aripuana,BR,2021-07-11 19:02:05,-9.1667,-60.6333,94.98,22,100,4.12
308,Ostrovnoy,RU,2021-07-11 18:57:20,68.0531,39.5131,45.39,75,75,4.83
309,Katsuura,JP,2021-07-11 18:57:39,35.1333,140.3,73.51,91,25,3.44
310,Laguna,US,2021-07-11 18:59:24,38.421,-121.4238,111.43,23,1,6.91
311,Teixeira,BR,2021-07-11 19:02:06,-7.2228,-37.2542,83.8,32,97,10.36
312,Kiama,AU,2021-07-11 19:02:07,-34.6833,150.8667,46.45,93,100,4.63
313,Bintulu,MY,2021-07-11 19:02:07,3.1667,113.0333,78.46,86,98,3.56
314,Asau,RO,2021-07-11 18:59:25,46.4333,26.4,69.4,100,100,3.65
315,Roald,NO,2021-07-11 18:57:46,62.5833,6.1333,68.16,72,20,14.97
316,Okahandja,NA,2021-07-11 19:02:08,-21.9833,16.9167,58.84,25,0,7.87
317,Qui Nhon,VN,2021-07-11 19:02:08,13.7667,109.2333,78.22,88,100,3.69
318,Viedma,AR,2021-07-11 19:02:09,-40.8135,-62.9967,59.9,34,0,3.98
319,Skibbereen,IE,2021-07-11 19:02:09,51.55,-9.2667,62.4,83,100,8.32
320,Ornskoldsvik,SE,2021-07-11 19:02:09,63.2909,18.7153,67.15,88,75,6.91
321,Matagami,CA,2021-07-11 19:02:10,49.7502,-77.6328,73.63,30,0,4.54
322,Houston,US,2021-07-11 18:59:38,29.7633,-95.3633,93.09,69,75,5.01
323,Morro Bay,US,2021-07-11 19:02:10,35.3658,-120.8499,104.38,47,29,8.01
324,Svetlogorsk,BY,2021-07-11 19:02:11,52.6333,29.7333,73.44,59,38,5.82
325,Likhoslavl,RU,2021-07-11 19:02:11,57.1275,35.464,68.14,67,2,5.77
326,Doische,BE,2021-07-11 19:02:11,50.1336,4.7355,69.82,64,100,1.14
327,Terrace,CA,2021-07-11 19:00:15,54.5163,-128.6035,68.43,61,66,1.3
328,Marquette,US,2021-07-11 18:54:53,46.5333,-87.6335,78.78,53,0,7.02
329,Qaqortoq,GL,2021-07-11 18:58:09,60.7167,-46.0333,42.17,98,100,5.44
330,Cullman,US,2021-07-11 19:02:12,34.1748,-86.8436,86.86,72,40,10.0
331,Santiago,CL,2021-07-11 18:58:31,-33.4569,-70.6483,75.29,27,100,3.44
332,Senneterre,CA,2021-07-11 19:02:13,48.3835,-77.2328,73.81,52,64,4.45
333,Beaverlodge,CA,2021-07-11 19:02:13,55.2166,-119.4361,73.9,28,81,10.71
334,Mangrol,IN,2021-07-11 19:02:14,21.1167,70.1167,83.84,81,100,16.31
335,Miass,RU,2021-07-11 19:02:14,55.045,60.1083,51.03,96,22,4.25
336,Srednekolymsk,RU,2021-07-11 18:56:33,67.45,153.6833,76.01,42,0,20.45
337,Aklavik,CA,2021-07-11 18:57:18,68.2191,-135.0107,65.12,77,40,6.91
338,Lodja,CD,2021-07-11 19:02:15,-3.4833,23.4333,75.22,29,100,1.34
339,Vedeno,RU,2021-07-11 19:02:15,42.9703,46.095,66.87,57,83,6.04
340,Bontang,ID,2021-07-11 19:02:15,0.1333,117.5,77.23,88,100,3.69
341,Willowmore,ZA,2021-07-11 19:02:16,-33.2926,23.4895,50.79,28,0,4.03
342,Gambela,ET,2021-07-11 19:02:16,8.25,34.5833,70.27,89,17,3.51
343,Bestobe,KZ,2021-07-11 19:02:16,52.4994,73.0975,69.49,41,4,8.01
344,Sijunjung,ID,2021-07-11 19:02:17,-0.6876,100.9537,72.36,99,100,0.04
345,Kapit,MY,2021-07-11 19:02:17,2.0167,112.9333,72.97,100,99,0.94
346,Chalus,IR,2021-07-11 19:02:17,36.655,51.4204,77.45,82,66,1.97
347,Ocampo,MX,2021-07-11 19:02:18,21.65,-101.5,63.41,70,100,10.83
348,Basco,PH,2021-07-11 19:02:18,20.4487,121.9702,83.8,81,100,14.09
349,Yokadouma,CM,2021-07-11 19:02:18,3.5167,15.05,70.12,95,10,2.08
350,Ukiah,US,2021-07-11 18:56:46,39.1502,-123.2078,106.43,23,0,5.7
351,Baherden,TM,2021-07-11 19:02:19,38.4362,57.4316,85.78,26,96,1.79
352,Valparaiso,CL,2021-07-11 19:02:19,-33.0393,-71.6273,53.47,77,100,3.02
353,Kawalu,ID,2021-07-11 18:58:47,-7.3817,108.2082,70.52,91,100,3.78
354,Porto Velho,BR,2021-07-11 19:01:39,-8.7619,-63.9039,95.94,21,35,3.76
355,Verkhoyansk,RU,2021-07-11 19:02:20,67.5447,133.385,53.01,70,100,11.68
356,Tandil,AR,2021-07-11 19:00:02,-37.3217,-59.1332,60.31,30,0,4.0
357,Umm Lajj,SA,2021-07-11 19:02:21,25.0213,37.2685,88.11,52,6,7.63
358,Shingu,JP,2021-07-11 18:58:34,33.7333,135.9833,76.91,84,100,3.91
359,Rudbar,AF,2021-07-11 19:02:21,30.15,62.6,95.38,16,1,10.76
360,Sovetskaya Gavan,RU,2021-07-11 19:02:22,48.9723,140.2878,61.21,97,25,5.03
361,Mogadishu,SO,2021-07-11 19:02:22,2.0371,45.3438,76.95,85,20,18.92
362,Cayenne,GF,2021-07-11 18:59:14,4.9333,-52.3333,75.24,100,75,1.14
363,Jiwani,PK,2021-07-11 18:57:04,25.05,61.7417,82.6,84,95,7.49
364,Barra Dos Coqueiros,BR,2021-07-11 19:02:22,-10.9089,-37.0386,78.3,72,2,8.28
365,Coruripe,BR,2021-07-11 19:02:23,-10.1256,-36.1756,77.23,78,12,8.39
366,Voh,NC,2021-07-11 19:02:23,-20.9667,164.7,61.88,81,44,2.55
367,Mbuji-Mayi,CD,2021-07-11 19:02:24,-6.15,23.6,74.71,24,0,4.16
368,Yuanping,CN,2021-07-11 19:02:24,38.7153,112.7575,68.79,91,100,2.91
369,Chifeng,CN,2021-07-11 18:58:36,42.2683,118.9636,74.64,82,91,1.9
370,Kenai,US,2021-07-11 19:02:24,60.5544,-151.2583,57.15,68,100,14.09
371,Muisne,EC,2021-07-11 19:02:25,0.6,-80.0333,77.79,77,69,10.58
372,Port Moresby,PG,2021-07-11 18:55:15,-9.4431,147.1797,74.62,100,40,3.44
373,Hay River,CA,2021-07-11 18:59:18,60.8156,-115.7999,67.98,64,75,14.97
374,Malakal,SS,2021-07-11 19:02:25,9.5334,31.6605,70.92,97,98,3.74
375,San Cristobal,VE,2021-07-11 18:56:59,7.7669,-72.225,80.78,52,100,7.07
376,Marzuq,YE,2021-07-11 18:58:35,14.4,46.4667,79.99,61,13,5.61
377,Deming,US,2021-07-11 19:02:26,32.2687,-107.7586,91.58,26,0,9.64
378,Salinas,US,2021-07-11 19:02:26,36.6777,-121.6555,91.58,36,4,7.81
379,Doume,CM,2021-07-11 19:02:27,4.2333,13.45,69.55,93,14,3.38
380,Awjilah,LY,2021-07-11 19:02:27,29.1081,21.2869,89.64,36,0,17.6
381,Simbahan,PH,2021-07-11 19:02:28,6.3032,120.5836,82.09,77,30,3.91
382,Korsakov,RU,2021-07-11 19:02:28,46.6328,142.7813,58.41,97,16,3.85
383,Nhulunbuy,AU,2021-07-11 19:02:29,-12.2333,136.7667,77.61,83,90,10.36
384,Gusau,NG,2021-07-11 19:02:29,12.1628,6.6614,84.49,56,99,8.97
385,Antofagasta,CL,2021-07-11 18:58:43,-23.65,-70.4,67.21,58,16,5.61
386,Jackson,US,2021-07-11 19:02:29,42.4165,-122.8345,87.75,37,1,0.0
387,Grindavik,IS,2021-07-11 18:57:14,63.8424,-22.4338,58.55,94,90,14.97
388,Ammon,US,2021-07-11 19:02:30,43.4696,-111.9666,81.1,9,6,8.57
389,Chara,RU,2021-07-11 19:02:30,56.9064,118.2631,55.0,95,100,1.81
390,Ayagoz,KZ,2021-07-11 19:02:31,47.9714,80.4392,67.01,55,94,5.12
391,Kuching,MY,2021-07-11 19:02:31,1.55,110.3333,74.08,96,98,4.05
392,Podsineye,RU,2021-07-11 19:02:31,53.6658,91.5364,55.4,94,0,4.47
393,Baykit,RU,2021-07-11 18:55:43,61.67,96.37,58.05,90,100,3.09
394,Fortuna,US,2021-07-11 18:56:32,40.5982,-124.1573,84.42,100,90,11.5
395,San Jose,US,2021-07-11 19:02:16,37.3394,-121.895,97.27,41,4,4.56
396,Ixtapa,MX,2021-07-11 19:00:12,20.7,-105.2,90.23,73,93,5.01
397,Papetoai,PF,2021-07-11 19:02:32,-17.4961,-149.8729,78.39,78,16,22.21
398,Nishihara,JP,2021-07-11 19:02:33,26.1842,127.7558,81.68,89,20,4.61
399,Estevan,CA,2021-07-11 19:00:15,49.1334,-102.9842,86.22,32,0,15.01
400,Kieta,PG,2021-07-11 19:02:33,-6.2167,155.6333,78.33,85,41,3.94
401,Bandundu,CD,2021-07-11 19:02:34,-3.3167,17.3667,82.11,27,7,1.66
402,Shush,IR,2021-07-11 19:02:34,32.1942,48.2436,104.41,8,0,14.18
403,Blagoyevo,RU,2021-07-11 19:02:34,63.3667,47.9167,62.83,66,52,2.73
404,Norrtalje,SE,2021-07-11 19:01:08,59.758,18.705,72.28,66,8,7.52
405,Karaman,TR,2021-07-11 19:02:35,37.0833,33.25,68.95,33,0,6.22
406,Adelaide,AU,2021-07-11 19:00:03,-34.9333,138.6,53.85,79,75,1.01
407,Capreol,CA,2021-07-11 19:02:36,46.706,-80.9225,82.9,47,1,1.01
408,Gorontalo,ID,2021-07-11 19:02:36,0.5412,123.0595,74.41,96,100,2.17
409,La Cruz,MX,2021-07-11 19:02:36,23.9167,-106.9,89.15,57,14,8.97
410,Somerset East,ZA,2021-07-11 19:02:37,-32.7217,25.588,58.08,21,0,9.01
411,Kalemie,CD,2021-07-11 19:02:37,-5.9475,29.1947,69.58,53,15,3.8
412,Suntar,RU,2021-07-11 18:57:14,62.1444,117.6319,51.64,86,70,3.42
413,Victoria,HK,2021-07-11 18:56:57,22.2855,114.1577,86.38,83,100,7.0
414,Geraldton,AU,2021-07-11 18:56:43,-28.7667,114.6,59.41,77,90,12.66
415,Bud,US,2021-07-11 18:58:27,39.447,-86.1758,76.21,87,85,6.67
416,San Vicente,AR,2021-07-11 19:00:08,-26.6167,-54.1333,77.38,37,0,3.44
417,Emerald,AU,2021-07-11 19:02:38,-23.5333,148.1667,46.98,62,0,3.67
418,Abu Kamal,SY,2021-07-11 19:02:39,34.4506,40.9171,97.16,16,0,9.55
419,Victor Harbor,AU,2021-07-11 18:59:14,-35.5667,138.6167,54.46,86,38,13.33
420,Nanyuki,KE,2021-07-11 19:02:39,0.0167,37.0728,58.48,76,80,10.16
421,Pacific Grove,US,2021-07-11 19:01:05,36.6177,-121.9166,92.8,90,35,3.0
422,Chesma,RU,2021-07-11 19:02:40,53.8111,60.6533,57.47,74,100,12.53
423,Corbelia,BR,2021-07-11 19:02:40,-24.7989,-53.3067,73.9,44,0,2.28
424,Mount Isa,AU,2021-07-11 18:57:20,-20.7333,139.5,38.97,70,89,0.0
425,Sao Raimundo Das Mangabeiras,BR,2021-07-11 19:02:41,-7.0219,-45.4811,95.02,26,69,7.31
426,Gilbues,BR,2021-07-11 19:02:41,-9.8317,-45.3439,91.89,24,52,5.41
427,Diffa,NE,2021-07-11 19:02:41,13.3154,12.6113,96.03,33,62,6.38
428,Alofi,NU,2021-07-11 18:58:39,-19.0595,-169.9187,75.09,100,17,5.75
429,Kashi,CN,2021-07-11 19:02:42,39.4547,75.9797,90.23,25,100,3.38
430,Sao Joao Do Piaui,BR,2021-07-11 19:02:42,-8.3581,-42.2467,93.42,27,40,11.12
431,Kaifeng,CN,2021-07-11 19:02:09,34.7911,114.3483,79.11,85,44,12.59
432,Kutum,SD,2021-07-11 18:56:59,14.2,24.6667,78.15,57,48,21.36
433,Cogealac,RO,2021-07-11 19:02:43,44.55,28.5667,73.44,66,6,4.34
434,Castro,BR,2021-07-11 18:56:44,-24.7911,-50.0119,66.49,50,3,3.71
435,Port-Gentil,GA,2021-07-11 18:57:56,-0.7193,8.7815,78.76,83,40,9.22
436,Pontes E Lacerda,BR,2021-07-11 19:02:43,-15.2261,-59.3353,91.89,20,55,5.68
437,Nago,JP,2021-07-11 19:02:44,26.5881,127.9761,82.47,88,100,6.4
438,Montepuez,MZ,2021-07-11 19:02:44,-13.1256,38.9997,63.72,93,82,6.29
439,Chicama,PE,2021-07-11 18:59:08,-7.8447,-79.1469,64.94,62,23,10.63
440,Areosa,PT,2021-07-11 19:02:45,41.7178,-8.8571,71.67,84,99,16.49
441,Mtimbira,TZ,2021-07-11 19:02:45,-8.7833,36.35,72.1,53,98,3.87
442,Santa Fe,AR,2021-07-11 18:59:14,-31.6333,-60.7,67.01,40,58,4.0
443,Fayaoue,NC,2021-07-11 19:02:45,-20.65,166.5333,71.49,62,99,10.11
444,Norwell,US,2021-07-11 19:02:46,42.1618,-70.7939,83.68,66,20,1.99
445,Analipsis,GR,2021-07-11 19:02:46,35.3167,25.5667,78.94,73,0,11.97
446,Hohhot,CN,2021-07-11 19:00:54,40.8106,111.6522,71.58,78,100,4.27
447,Binzhou,CN,2021-07-11 19:02:47,37.3667,118.0167,82.02,60,100,19.66
448,Bulaevo,KZ,2021-07-11 19:02:47,54.9056,70.4439,62.44,92,100,8.93
449,Xapuri,BR,2021-07-11 19:02:48,-10.6517,-68.5044,95.95,28,64,2.95
450,Sambava,MG,2021-07-11 18:57:56,-14.2667,50.1667,70.86,87,6,12.1
451,Tezu,IN,2021-07-11 19:02:48,27.9167,96.1667,76.44,77,67,3.18
452,Ylivieska,FI,2021-07-11 19:02:48,64.0833,24.55,69.89,83,94,3.8
453,Port Keats,AU,2021-07-11 18:57:37,-14.25,129.55,69.03,32,62,8.37
454,Cumana,VE,2021-07-11 19:02:49,10.4635,-64.1775,81.88,75,40,4.34
455,Meridian,US,2021-07-11 19:00:39,43.6121,-116.3915,89.38,17,0,8.05
456,Norman Wells,CA,2021-07-11 18:58:49,65.282,-126.8329,66.24,48,75,4.61
457,Luderitz,NA,2021-07-11 18:56:29,-26.6481,15.1594,56.16,79,21,7.63
458,Dharchula,IN,2021-07-11 19:02:50,29.85,80.5333,72.36,99,100,1.66
459,Moratuwa,LK,2021-07-11 19:02:50,6.773,79.8816,82.42,87,100,12.77
460,Nizhniy Kuranakh,RU,2021-07-11 19:02:50,58.8353,125.4869,49.39,80,11,3.0
461,Eyrarbakki,IS,2021-07-11 19:02:51,63.863,-21.1481,57.2,87,96,6.87
462,Ampanihy,MG,2021-07-11 19:02:51,-24.7,44.75,63.3,77,0,5.93
463,Asamankese,GH,2021-07-11 19:02:52,5.8601,-0.6635,74.79,78,27,4.94
464,Llata,PE,2021-07-11 19:02:52,-9.4167,-76.7833,54.59,80,100,3.87
465,Mahibadhoo,MV,2021-07-11 19:02:52,3.7833,72.9667,82.02,78,100,12.55
466,Broome,US,2021-07-11 18:57:23,42.2506,-75.833,70.2,88,100,1.41
467,Vila Velha,BR,2021-07-11 19:02:53,-20.3297,-40.2925,68.95,74,2,7.49
468,Xiongyue,CN,2021-07-11 19:02:53,40.1774,122.1228,72.46,90,83,9.26
469,Great Bend,US,2021-07-11 19:00:05,38.3645,-98.7648,80.85,64,90,3.0
470,Taltal,CL,2021-07-11 18:56:46,-25.4,-70.4833,61.29,72,86,2.86
471,Paramonga,PE,2021-07-11 19:02:54,-10.6667,-77.8333,68.86,70,38,7.4
472,Deputatskiy,RU,2021-07-11 18:59:05,69.3,139.9,41.02,90,100,6.8
473,Lata,PT,2021-07-11 18:58:17,40.1629,-8.3327,67.35,70,3,9.04
474,Enumclaw,US,2021-07-11 19:02:55,47.2043,-121.9915,79.3,61,0,1.01
475,Gravenhurst,CA,2021-07-11 19:02:55,44.9168,-79.3663,81.01,54,100,4.72
476,Tarauaca,BR,2021-07-11 19:02:55,-8.1614,-70.7656,91.8,37,98,3.53
477,Vagur,FO,2021-07-11 19:02:56,61.4732,-6.8119,50.99,97,100,10.96
478,Carnot,CF,2021-07-11 19:02:56,4.9409,15.8665,74.19,80,59,0.89
479,Kodinar,IN,2021-07-11 19:02:56,20.7903,70.7031,82.33,84,100,16.58
480,Maceio,BR,2021-07-11 19:00:06,-9.6658,-35.7353,80.04,73,75,9.22
481,Aden,YE,2021-07-11 18:59:46,12.7794,45.0367,86.7,72,94,5.21
482,Nuuk,GL,2021-07-11 18:58:04,64.1835,-51.7216,49.87,71,100,8.01
483,Hudiksvall,SE,2021-07-11 19:02:57,61.729,17.1036,69.42,60,0,5.12
484,Coquimbo,CL,2021-07-11 19:02:58,-29.9533,-71.3436,57.2,78,100,5.3
485,Yunyang,CN,2021-07-11 19:02:58,33.4474,112.7142,76.15,96,12,5.84
486,Catalina,US,2021-07-11 19:02:58,32.5056,-110.9211,101.32,31,0,3.0
487,Acari,PE,2021-07-11 19:02:59,-15.4311,-74.6158,74.5,47,88,7.36
488,Krasnoselkup,RU,2021-07-11 18:56:25,65.7,82.4667,45.28,61,33,6.53
489,Hambantota,LK,2021-07-11 18:58:24,6.1241,81.1185,79.14,94,20,13.8
490,Poya,NC,2021-07-11 19:02:59,-21.35,165.15,63.54,76,15,1.05
491,Mucurapo,TT,2021-07-11 19:03:00,10.6667,-61.5333,86.25,75,100,8.99
492,Nairobi,KE,2021-07-11 19:01:50,-1.2833,36.8167,59.97,68,100,5.28
493,Gold Coast,AU,2021-07-11 19:03:00,-28.0,153.4333,55.47,85,11,1.99
494,Yantal,RU,2021-07-11 19:03:01,56.8471,105.2542,52.57,97,55,2.55
495,Komsomolskiy,UZ,2021-07-11 19:03:01,40.4272,71.7189,82.47,34,100,7.14
496,Inirida,CO,2021-07-11 19:03:01,3.8653,-67.9239,83.07,80,51,2.84
497,Artur Nogueira,BR,2021-07-11 19:03:02,-22.5731,-47.1725,83.39,20,0,1.83
498,Almenara,BR,2021-07-11 19:03:02,-16.1836,-40.6944,83.91,29,19,4.0
499,Wilkie,CA,2021-07-11 19:03:02,52.4168,-108.7014,74.1,47,100,12.95
500,Astaneh-Ye Ashrafiyeh,IR,2021-07-11 19:03:03,37.2596,49.9444,73.53,82,54,2.95
501,Serafimovich,RU,2021-07-11 19:03:03,49.5786,42.736,74.26,77,68,5.59
502,Fairbanks,US,2021-07-11 18:57:34,64.8378,-147.7164,65.1,50,20,0.0
503,Ploufragan,FR,2021-07-11 19:03:04,48.4914,-2.7946,63.39,82,90,3.44
504,Talcahuano,CL,2021-07-11 19:00:15,-36.7167,-73.1167,51.66,61,3,8.39
505,Zapolyarnyy,RU,2021-07-11 19:03:04,69.4154,30.8136,56.48,67,100,8.14
506,Praia Da Vitoria,PT,2021-07-11 18:59:05,38.7333,-27.0667,72.75,64,75,13.56
507,Kattivakkam,IN,2021-07-11 19:03:05,13.2167,80.3167,82.49,76,100,9.89
508,Hamilton,US,2021-07-11 18:54:09,39.1834,-84.5333,80.6,87,100,3.0
509,Copperas Cove,US,2021-07-11 19:03:05,31.1241,-97.9031,90.68,58,75,6.91
510,Karratha,AU,2021-07-11 19:03:06,-20.7377,116.8463,68.36,71,14,1.25
511,Touros,BR,2021-07-11 18:52:33,-5.1989,-35.4608,85.1,65,0,16.33
512,Mao,ES,2021-07-11 19:03:06,39.8885,4.2658,79.36,69,0,6.91
513,Zhigansk,RU,2021-07-11 19:03:07,66.7697,123.3711,43.5,94,100,15.05
514,Kapoeta,SS,2021-07-11 19:03:07,4.7717,33.5903,77.97,62,100,4.43
515,Skjervoy,NO,2021-07-11 19:03:07,70.0311,20.9714,59.18,84,100,3.0
516,Balsas,BR,2021-07-11 19:03:08,-7.5325,-46.0356,96.64,23,84,5.5
517,Margate,GB,2021-07-11 18:57:40,51.3813,1.3862,65.03,76,100,1.01
518,Porbandar,IN,2021-07-11 19:03:08,21.6422,69.6093,84.33,78,100,14.58
519,Wuda,CN,2021-07-11 19:03:08,39.4994,106.7117,74.05,53,24,3.58
520,Belaya Gora,RU,2021-07-11 19:03:09,68.5333,146.4167,50.72,90,100,26.28
521,Svetlaya,RU,2021-07-11 19:03:09,46.5389,138.3297,61.93,98,65,5.35
522,Alnavar,IN,2021-07-11 19:03:10,15.4333,74.7333,71.71,96,100,13.24
523,Dawei,MM,2021-07-11 19:03:10,14.0833,98.2,75.67,89,100,3.49
524,Karasjok,NO,2021-07-11 19:03:10,69.4719,25.5112,53.71,62,100,15.48
525,Donskoye,RU,2021-07-11 19:03:11,45.4552,41.9741,75.51,52,18,5.37
526,Yerbogachen,RU,2021-07-11 18:58:43,61.2767,108.0108,53.69,82,53,2.68
527,Mocuba,MZ,2021-07-11 18:58:35,-16.8392,36.9856,63.34,92,5,3.13
528,Astara,AZ,2021-07-11 19:03:12,38.5,48.6667,69.78,81,0,1.79
529,Novyy Urengoy,RU,2021-07-11 18:59:13,66.0833,76.6333,52.7,59,85,11.52
530,Cartagena,CO,2021-07-11 18:58:54,10.3997,-75.5144,83.82,84,75,4.61
531,Denpasar,ID,2021-07-11 18:55:50,-8.65,115.2167,80.26,89,40,9.22
532,The Valley,AI,2021-07-11 19:03:13,18.217,-63.0578,85.1,81,100,22.53
533,Sechura,PE,2021-07-11 18:58:57,-5.5569,-80.8222,76.12,61,97,12.06
534,Bumba,CD,2021-07-11 19:03:13,2.1833,22.4667,71.13,95,100,2.04
535,Utete,TZ,2021-07-11 19:03:13,-7.986,38.758,69.53,94,41,5.32
536,Takoradi,GH,2021-07-11 19:03:14,4.8845,-1.7554,76.51,77,45,7.63
537,Sanary-Sur-Mer,FR,2021-07-11 19:03:14,43.1178,5.8001,83.25,65,8,3.0
538,Teguise,ES,2021-07-11 19:03:14,29.0605,-13.564,75.42,73,94,4.61
539,Harper,LR,2021-07-11 19:03:15,4.375,-7.7169,77.18,78,56,8.46
540,Pompeia,BR,2021-07-11 19:03:15,-22.1086,-50.1717,79.48,25,0,2.46
541,Saint Anthony,US,2021-07-11 18:57:50,45.0205,-93.218,87.19,41,0,4.0
542,Naze,JP,2021-07-11 18:58:38,28.3667,129.4833,78.26,84,100,7.0
543,Kurumkan,RU,2021-07-11 19:03:16,54.3,110.3,56.61,81,100,1.52
544,Pokhara,NP,2021-07-11 19:03:03,28.2333,83.9833,72.16,89,100,3.22
545,Plettenberg Bay,ZA,2021-07-11 19:03:16,-34.0527,23.3716,54.45,47,1,2.33
546,Nelson Bay,AU,2021-07-11 18:57:29,-32.7167,152.15,49.95,80,96,3.51
547,Tanout,NE,2021-07-11 19:03:17,14.9709,8.8879,77.16,61,100,22.03
548,Garden City,US,2021-07-11 19:03:17,42.3256,-83.331,67.14,94,90,1.99
549,Aktanysh,RU,2021-07-11 19:03:18,55.7216,54.0829,63.14,65,96,8.75
550,Red Bluff,US,2021-07-11 19:03:18,40.1785,-122.2358,110.7,11,0,5.48
551,Aykhal,RU,2021-07-11 18:58:12,66.0,111.5,45.5,92,100,3.89
552,Mayo,US,2021-07-11 18:58:30,38.8876,-76.5119,94.39,76,45,3.0
553,Shediac,CA,2021-07-11 19:03:19,46.2198,-64.5411,86.09,45,100,3.27
554,Lima,PE,2021-07-11 19:00:40,-12.0432,-77.0282,61.14,88,87,7.2
555,Shakhunya,RU,2021-07-11 19:03:19,57.6758,46.6114,58.08,71,0,5.26
556,Viramgam,IN,2021-07-11 19:03:19,23.1225,72.0484,79.03,73,100,2.26
557,Tecoanapa,MX,2021-07-11 18:58:41,16.5167,-98.75,87.51,63,92,11.61
558,Baruun-Urt,MN,2021-07-11 19:03:20,46.6806,113.2792,70.16,71,96,4.12
559,Jiazi,CN,2021-07-11 19:03:20,22.8779,116.067,82.06,84,100,4.56
560,Chipinge,ZW,2021-07-11 19:02:12,-20.1883,32.6236,54.32,73,0,5.84
561,Ponta Grossa,BR,2021-07-11 19:03:21,-25.095,-50.1619,66.97,49,6,3.24
562,Bar Harbor,US,2021-07-11 19:03:21,44.3876,-68.2039,82.35,52,1,12.66
563,Pabianice,PL,2021-07-11 18:59:15,51.6645,19.3547,74.3,67,0,8.05
564,Jaunjelgava,LV,2021-07-11 19:03:22,56.6167,25.0833,69.51,78,12,3.6
565,Enterprise,US,2021-07-11 19:03:22,36.0252,-115.2419,110.37,20,20,4.0
566,Kimbe,PG,2021-07-11 19:03:23,-5.5502,150.1429,74.88,90,56,4.45
567,Lukovetskiy,RU,2021-07-11 19:03:23,64.2956,41.9211,67.98,82,95,6.4
568,Gerash,IR,2021-07-11 19:03:23,27.6652,54.1371,93.9,20,14,4.18
569,Minot,US,2021-07-11 18:59:01,48.2325,-101.2963,88.12,27,0,5.99
570,Saint-Francois,FR,2021-07-11 19:03:24,46.4154,3.9054,72.84,63,0,9.22
571,Gdov,RU,2021-07-11 19:03:24,58.7406,27.8122,71.58,77,9,8.08
572,Rincon,US,2021-07-11 19:03:25,32.296,-81.2354,90.86,58,75,8.05
