City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
500,Panlaitan,PH,12.1191,119.8486,81.81,81,99,13.8,overcast clouds
501,Ritchie,ZA,-29.038,24.6028,50.59,32,0,5.55,clear sky
502,Batagay,RU,67.6333,134.6333,38.12,83,19,3.8,few clouds
503,Umm Kaddadah,SD,13.6017,26.6876,86.47,45,100,10.87,overcast clouds
504,Jalu,LY,29.0331,21.5482,91.54,31,11,21.12,few clouds
505,Plouzane,FR,48.3833,-4.6167,78.89,60,0,14.97,clear sky
506,Bereda,ES,43.2686,-7.5406,89.58,54,0,5.59,clear sky
507,Urucara,BR,-2.5364,-57.76,92.53,43,9,6.31,clear sky
508,Camacha,PT,33.0833,-16.3333,74.16,68,20,17.27,few clouds
509,Lisakovsk,KZ,52.5369,62.4936,64.42,82,36,6.38,scattered clouds
510,Alta Floresta,BR,-9.8756,-56.0861,98.91,20,5,4.34,clear sky
511,San Carlos De Bariloche,AR,-41.1456,-71.3082,38.07,68,25,3.22,scattered clouds
512,Surgut,RU,61.25,73.4167,55.58,100,0,4.47,clear sky
513,Kenai,US,60.5544,-151.2583,70.03,74,0,4.68,clear sky
514,Sioux Lookout,CA,50.1001,-91.917,84.27,42,90,8.05,smoke
515,Cap-Aux-Meules,CA,47.3821,-61.8597,62.37,86,100,12.5,overcast clouds
516,Codrington,AU,-38.2667,141.9667,49.8,79,79,15.43,broken clouds
517,Atar,MR,20.5169,-13.0499,105.08,15,21,10.2,few clouds
518,Chernogolovka,RU,56.0,38.3667,79.21,85,71,3.87,broken clouds
519,Sarmanovo,RU,55.2553,52.5891,74.08,59,12,3.85,few clouds
520,Mount Isa,AU,-20.7333,139.5,46.17,53,6,0.0,clear sky
521,Moose Factory,CA,51.2585,-80.6094,92.91,23,0,4.81,clear sky
522,Saint-Joseph,RE,-21.3667,55.6167,68.38,76,58,16.24,broken clouds
523,Evensk,RU,61.95,159.2333,56.08,80,100,0.78,overcast clouds
524,Warren,US,39.4334,-84.1666,81.66,75,90,3.0,overcast clouds
525,Bourg-En-Bresse,FR,46.1667,5.1667,76.3,72,13,10.51,few clouds
526,Prescott,US,34.54,-112.4685,80.38,58,78,1.01,broken clouds
527,Chichimila,MX,20.6167,-88.2167,93.27,47,82,4.47,broken clouds
528,George,ZA,-33.963,22.4617,54.45,64,1,2.01,clear sky
529,Norrtalje,SE,59.758,18.705,80.69,63,11,11.23,few clouds
530,Sechura,PE,-5.5569,-80.8222,76.68,58,95,10.49,overcast clouds
531,Alfred,US,42.2542,-77.7906,81.1,99,100,9.19,light rain
532,Kerema,PG,-7.9631,145.7785,76.71,89,87,2.86,overcast clouds
533,Fare,PF,-16.7,-151.0167,79.23,74,7,22.41,clear sky
534,Karlskrona,SE,56.1616,15.5866,75.65,78,0,9.31,clear sky
535,Vao,NC,-22.6667,167.4833,72.14,82,0,6.49,clear sky
536,Hue,VN,16.4667,107.6,84.31,74,20,1.14,few clouds
537,Vieux-Habitants,GP,16.0589,-61.7659,85.57,75,30,13.4,scattered clouds
538,Bose,IT,45.4612,8.0137,84.96,68,100,2.3,overcast clouds
539,Mackay,AU,-21.15,149.2,58.05,39,34,10.09,scattered clouds
540,Merrill,US,45.1805,-89.6835,79.11,55,40,0.0,scattered clouds
541,Calabozo,VE,8.9242,-67.4293,92.89,38,46,8.48,scattered clouds
542,Lebedinyy,RU,58.5167,125.5167,57.4,70,9,7.65,clear sky
543,Kyra,RU,49.5776,111.9753,60.58,92,100,3.47,light rain
544,Champerico,GT,14.3,-91.9167,93.76,73,42,6.71,scattered clouds
545,Grafton,US,42.207,-71.6856,88.2,67,91,2.21,overcast clouds
546,Ondjiva,AO,-17.0667,15.7333,68.74,30,26,5.73,scattered clouds
547,Puerto Cabezas,NI,14.0351,-83.3888,82.8,79,92,11.45,overcast clouds
548,Bandarbeyla,SO,9.4942,50.8122,79.05,70,92,28.79,overcast clouds
549,Polson,US,47.6936,-114.1632,82.72,39,1,2.15,clear sky
550,Iranshahr,IR,27.2025,60.6848,90.72,55,35,6.24,scattered clouds
551,Port Augusta,AU,-32.5,137.7667,42.71,61,97,5.61,overcast clouds
552,Mount Gambier,AU,-37.8333,140.7667,44.64,85,64,6.93,broken clouds
553,La Cruz,MX,23.9167,-106.9,95.47,55,96,1.99,overcast clouds
554,Belaya Gora,RU,68.5333,146.4167,37.92,70,99,19.77,overcast clouds
555,Fier,AL,40.7239,19.5561,75.94,66,1,7.23,clear sky
556,Ruidoso,US,33.3317,-105.673,83.26,45,1,6.91,clear sky
557,Mayumba,GA,-3.432,10.6554,71.92,89,53,6.38,broken clouds
558,Verkhnevilyuysk,RU,63.4453,120.3167,56.73,99,68,4.54,broken clouds
559,Mitzic,GA,0.7821,11.549,76.15,63,53,2.46,broken clouds
560,Valea Ciorii,RO,44.7167,27.5667,76.17,59,3,6.89,clear sky
561,Yingkou,CN,40.6648,122.2283,73.89,91,94,3.13,overcast clouds
562,Kiruna,SE,67.8557,20.2251,54.52,58,40,6.91,scattered clouds
563,Kindu,CD,-2.95,25.95,82.98,34,86,1.19,overcast clouds
564,Bowen,AU,-20.0167,148.2333,63.64,34,88,7.2,overcast clouds
565,Sabha,LY,27.0377,14.4283,103.1,11,0,13.76,clear sky
566,Alyangula,AU,-13.8483,136.4192,72.82,67,84,14.07,broken clouds
567,Biak,ID,-0.9131,122.8766,72.91,88,100,4.56,overcast clouds
568,Ocean City,US,39.2776,-74.5746,97.25,69,0,7.0,clear sky
569,Iberia,US,29.9502,-91.7507,91.09,70,20,5.75,light rain
570,Grootfontein,NA,-19.5667,18.1167,61.12,35,21,9.15,few clouds
571,Shiyan,CN,32.6475,110.7781,75.79,89,63,2.64,light rain
572,Monrovia,LR,6.3005,-10.7969,76.77,93,100,9.42,moderate rain
573,San Jeronimo,PE,-11.9472,-75.2829,63.41,28,3,3.71,clear sky
574,Pahrump,US,36.2083,-115.9839,100.44,15,3,5.99,clear sky
575,Mujiayingzi,CN,42.1167,118.7833,68.68,86,95,6.46,overcast clouds
576,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,73,20,16.11,few clouds
577,Igarka,RU,67.4667,86.5833,50.81,74,90,4.47,overcast clouds
578,Zhanakorgan,KZ,43.9098,67.2495,84.36,17,3,8.14,clear sky
579,Haines Junction,CA,60.7522,-137.5108,68.7,24,0,2.82,clear sky
580,Nakamura,JP,32.9833,132.9333,74.62,98,100,6.64,very heavy rain
581,Adrar,MR,20.5022,-10.0711,107.35,13,43,3.53,scattered clouds
582,Sena Madureira,BR,-9.0656,-68.6569,98.04,29,6,2.28,clear sky
583,Vila Velha,BR,-20.3297,-40.2925,77.4,70,3,17.96,clear sky
584,Cairns,AU,-16.9167,145.7667,75.15,67,90,6.91,overcast clouds
585,Emerald,AU,-23.5333,148.1667,49.98,44,5,7.76,clear sky
586,Besuki,ID,-7.7338,113.6979,77.32,76,62,3.4,broken clouds
587,Beyneu,KZ,45.3167,55.2,92.07,15,8,8.46,clear sky
588,Arman,RU,59.7,150.1667,56.64,94,100,6.64,light rain
589,Smoky Lake,CA,54.1169,-112.4686,63.95,58,86,12.68,overcast clouds
590,Keti Bandar,PK,24.1447,67.4497,84.69,86,74,19.66,broken clouds
591,Pozo Colorado,PY,-23.4923,-58.7972,77.65,31,35,9.62,scattered clouds
592,Udachnyy,RU,66.4167,112.4,55.47,72,73,4.45,broken clouds
593,Amreli,IN,21.6167,71.2333,83.21,81,98,14.34,overcast clouds
594,Thinadhoo,MV,0.5333,72.9333,83.86,71,45,8.68,scattered clouds
595,Balakhta,RU,55.38,91.6,52.32,90,20,5.03,few clouds
596,Salinopolis,BR,-0.6136,-47.3561,83.91,70,57,11.86,broken clouds
597,Nara,JP,34.6851,135.8049,77.92,94,31,4.72,scattered clouds
598,Fairbanks,US,64.8378,-147.7164,70.21,73,7,1.01,clear sky
599,Maralal,KE,1.0968,36.698,61.32,81,91,1.3,moderate rain
600,Warrnambool,AU,-38.3833,142.4833,49.8,73,91,15.75,overcast clouds
601,Superior,US,46.7208,-92.1041,88.7,45,1,3.44,clear sky
602,Bandiagara,ML,14.3501,-3.6104,93.92,38,86,9.19,overcast clouds
603,Bonfim,BR,3.0833,-59.95,85.6,64,34,3.15,scattered clouds
604,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.78,74,74,9.46,broken clouds
605,Honiara,SB,-9.4333,159.95,76.77,80,43,4.99,scattered clouds
606,Nicoya,CR,10.1483,-85.452,86.92,62,80,4.07,broken clouds
607,Paredon,MX,16.0333,-93.8667,89.22,60,88,6.38,overcast clouds
608,Nemuro,JP,43.3236,145.575,59.4,94,100,0.87,overcast clouds
609,Carnot,CF,4.9409,15.8665,72.75,92,96,2.01,light rain
610,Radcliff,US,37.8404,-85.9491,83.23,70,40,1.01,scattered clouds
611,Khartoum,SD,15.5518,32.5324,95.14,34,95,14.65,overcast clouds
612,Ferkessedougou,CI,9.6,-5.2,72.88,92,100,3.22,overcast clouds
613,Havelock,US,34.8791,-76.9013,91.02,77,14,8.99,few clouds
614,Campos Altos,BR,-19.6961,-46.1714,82.26,20,1,7.34,clear sky
615,Vestmanna,FO,62.1564,-7.1664,50.92,93,75,12.66,broken clouds
616,Weihai,CN,37.5017,122.1136,73.0,92,25,4.12,scattered clouds
617,Barabai,ID,-2.5833,115.3833,72.66,97,99,1.59,overcast clouds
618,Bahia Honda,CU,22.9036,-83.1592,88.54,56,4,11.81,clear sky
619,Hambantota,LK,6.1241,81.1185,79.43,80,95,14.16,overcast clouds
620,Quelimane,MZ,-17.8786,36.8883,63.86,92,98,7.31,overcast clouds
621,Seymchan,RU,62.8833,152.4333,56.25,92,100,4.83,overcast clouds
622,Wanning,CN,18.8003,110.3967,80.4,84,98,4.38,overcast clouds
623,Yumen,CN,40.2833,97.2,83.91,19,4,8.57,clear sky
624,Bantogon,PH,6.5333,124.0333,79.81,80,100,4.09,light rain
625,Wazirabad,PK,32.4458,74.1159,97.84,41,10,6.78,clear sky
626,Sao Joao Da Barra,BR,-21.6403,-41.0511,74.55,76,2,12.33,clear sky
627,Lagoa,PT,39.05,-27.9833,68.0,76,34,15.14,scattered clouds
628,Dzhebariki-Khaya,RU,62.2167,135.8,55.54,68,67,5.91,broken clouds
629,Pathein,MM,16.7833,94.7333,77.95,92,96,5.88,overcast clouds
630,Yantzaza,EC,-3.8278,-78.7594,69.04,98,98,2.15,light rain
631,Koslan,RU,63.4564,48.8989,60.62,64,57,4.94,broken clouds
632,Mattru,SL,7.6244,-11.8332,74.97,94,98,5.53,light rain
633,Sistranda,NO,63.7256,8.834,55.9,83,100,28.25,overcast clouds
634,Lata,PT,40.1629,-8.3327,78.35,40,0,8.52,clear sky
635,Haapiti,PF,-17.5667,-149.8667,74.93,70,11,20.87,light rain
636,Kyren,RU,51.6828,102.1408,63.05,96,81,5.99,broken clouds
637,Grand Gaube,MU,-20.0064,57.6608,67.37,82,34,3.0,light rain
638,Bata,GQ,1.8639,9.7658,77.0,76,23,6.55,few clouds
639,Natchitoches,US,31.7668,-93.1335,91.2,70,40,3.44,scattered clouds
640,Norfolk,US,42.1668,-71.2495,89.35,73,82,1.01,broken clouds
641,Adelaide,AU,-34.9333,138.6,51.28,84,0,8.05,clear sky
642,Bogotol,RU,56.2078,89.5342,52.74,95,35,7.72,scattered clouds
643,Ginir,ET,7.1333,40.7,57.81,79,100,2.39,overcast clouds
644,Belyy Yar,RU,53.6039,91.3903,57.09,77,0,0.0,clear sky
645,Riviere-Au-Renard,CA,48.9957,-64.3971,66.99,65,35,13.27,scattered clouds
646,Mende,FR,44.6667,3.5,61.93,69,12,12.55,few clouds
647,Shimoda,JP,34.6667,138.95,73.11,85,3,1.7,clear sky
648,Pangkalanbuun,ID,-2.6833,111.6167,73.56,96,85,2.53,overcast clouds
649,Bafq,IR,31.6128,55.4107,87.12,43,96,6.62,overcast clouds
650,Najran,SA,17.4924,44.1277,86.65,29,100,7.09,overcast clouds
651,Gazli,UZ,40.1333,63.45,91.08,15,12,10.16,few clouds
652,Puerto Leguizamo,CO,-0.1934,-74.7819,83.01,76,60,1.3,broken clouds
653,Fairfield,US,41.2668,-73.3162,92.05,72,68,1.99,broken clouds
654,Nelson Bay,AU,-32.7167,152.15,55.09,67,89,1.99,overcast clouds
655,Kamen-Na-Obi,RU,53.7884,81.3423,58.32,86,37,6.46,scattered clouds
656,Malanje,AO,-9.5402,16.341,74.05,24,28,3.62,scattered clouds
657,Nantucket,US,41.2835,-70.0995,88.14,96,17,7.94,few clouds
658,Baijiantan,CN,45.6333,85.1833,82.44,20,87,9.89,overcast clouds
659,Tamandare,BR,-8.7597,-35.1047,78.84,74,77,9.22,broken clouds
660,Ballinasloe,IE,53.3275,-8.2194,76.89,69,54,6.31,broken clouds
661,Villarrica,PY,-25.75,-56.4333,69.51,44,1,8.03,clear sky
662,Izumo,JP,35.3667,132.7667,74.43,88,95,5.26,overcast clouds
663,Marsh Harbour,BS,26.5412,-77.0636,82.92,69,5,12.62,clear sky
664,Ixtapa,MX,20.7,-105.2,89.22,67,89,1.99,overcast clouds
665,Silvan,TR,38.1419,41.0081,82.69,18,5,3.91,clear sky
666,Hovd,MN,48.0056,91.6419,64.53,42,63,5.23,broken clouds
667,Qui Nhon,VN,13.7667,109.2333,78.15,89,79,4.56,broken clouds
668,Shelburne,CA,44.0787,-80.2041,70.23,55,100,5.64,overcast clouds
669,Caravelas,BR,-17.7125,-39.2481,77.9,57,0,8.55,clear sky
670,Trinidad,BO,-14.8333,-64.9,91.74,36,2,2.84,clear sky
671,Correntina,BR,-13.3433,-44.6367,90.45,17,61,4.29,broken clouds
672,Hervey Bay,AU,-25.2986,152.8535,56.01,59,3,1.01,clear sky
673,Domoni,KM,-12.2569,44.5319,75.6,71,60,11.05,broken clouds
674,Gravdal,NO,68.1214,13.5031,53.49,87,75,11.5,broken clouds
675,Poum,NC,-20.2333,164.0167,73.87,77,6,5.84,clear sky
676,Xichang,CN,27.8964,102.2634,64.42,93,74,1.99,broken clouds
677,Boa Vista,BR,2.8197,-60.6733,85.98,66,75,10.36,broken clouds
678,Ust-Kulom,RU,61.6864,53.6902,60.73,96,50,5.21,scattered clouds
679,Bela,IN,25.9333,81.9833,85.39,71,100,10.49,overcast clouds
680,Kinshasa,CD,-4.3246,15.3215,79.18,69,40,4.61,haze
681,Shahr-E Kord,IR,32.3256,50.8644,74.53,46,34,8.68,scattered clouds
682,Kapoeta,SS,4.7717,33.5903,75.9,71,100,2.13,overcast clouds
683,Shitanjing,CN,39.2342,106.3439,79.68,41,4,7.2,clear sky
684,Harper,LR,4.375,-7.7169,76.57,81,99,11.54,overcast clouds
685,Mangrol,IN,21.1167,70.1167,83.57,83,93,16.44,overcast clouds
686,Iskateley,RU,67.6803,53.1512,55.04,87,100,7.38,overcast clouds
687,Santa Cruz,BO,-17.8,-63.1667,65.66,94,90,10.36,light intensity drizzle
688,Shimsk,RU,58.212,30.7127,71.49,63,2,3.18,clear sky
689,Envira,BR,-7.3,-70.2167,82.94,63,98,2.77,overcast clouds
690,Tabou,CI,4.423,-7.3528,77.0,80,96,10.16,overcast clouds
